,avisoid,empresaid,avisofechapublicacion,avisovacante,mostrarsueldo,avisoexperiencia,expiracion,dias,avisorepublicacion,avisocargo,areanombre,actividadempresanombre,avisocuerpo,disponibilidadnombre,avisoduracioncont,avisolugartrabajo,gradoescolarnombre,situacionestudios,avisorequisitos,carreras,estado,endpagado_o_gratuito,nivelnombre,carreras_array,sueldoestimado,_merge,bucket1,bucket2,bucket3,bucket4,similars
5008,727627.0,36916,2010-12-04,3.0,,,2010-12-18 00:00:00,14,0,Docente,Otra Área,Aeronaves / Astilleros,,Media Jornada,,,,,"Currículum Vitae según formato UBB, disponible en página web: www.ubiobio.cl
Entrega de antecedentes: Universidad del Bio-Bio, Sede Concepción, Oficina de Partes, Av. Andrés Bello s/n, Casilla 447, Chillán.
Universidad del Bío-Bío, Sede Concepción, Oficina de Partes, Av., Collao 1202, Casilla 5-C, Concepción.
La información sobre requisitos y antecedentes a considerar en los respectivos concursos, se encuentra disponible en el sitio web:
Contacto: amolinac@ubiobio.cl ; fono: 41 2731404 / 412731405 ; fax: 41 2731038.

Aviso publicado en Cuerpo E, página 23.

• Título Profesional Ingeniero(a) Constructor (a) o Ingeniero (a) Civil.
• Grado académico de Doctor (a) a Magíster.
• Especialización en Fundaciones y Sismo e Instalaciones Sanitarias.
• Experiencia docente, deseable de a lo menos 3 años.
• Experiencia profesional mínima de 5 años en el área solicitada.",[Ingeniería] - ,Desactivo,Gratuito,,,,Matched (3),1,0,0,0,"[2002, 2054, 2187, 2189, 2190, 2194, 2272, 2319, 2352, 2426, 2427, 2428, 2429, 2430, 2431, 2434, 2527, 2528, 2529, 2530, 2559, 2611, 2612, 2717, 2829, 2875, 2915, 2916, 2918, 2919, 2920, 2921, 2922, 2923, 2924, 2955, 2956, 2957, 3043, 3045, 3046, 3047, 3050, 3051, 3056, 3058, 3158, 3159, 3160, 3161, 3260, 3300, 3301, 3303, 3358, 3359, 3360, 3485, 3486, 3487, 3488, 3489, 3607, 3650, 3750, 3751, 3752, 3753, 3754, 3857, 3862, 3945, 3946, 3948, 3949, 4043, 4044, 4045, 4046, 4047, 4077, 4087, 4088, 4180, 4294, 4314, 4383, 4429, 4430, 4480, 4482, 4483, 4553, 4573, 4574, 4667, 4668, 4669, 4670, 4671, 4672, 4673, 4674, 4675, 4676, 4677, 4678, 4745, 4810, 4811, 4812, 4813, 4814, 4984, 4985, 4986, 4987, 4988, 4989, 4990, 4991, 4992, 4993, 4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004, 5005, 5006, 5007, 5009, 5010, 5011, 5012, 5013, 5014, 5100, 5101, 5102, 5116, 5172, 5173, 5249, 5283, 5284]"
5009,727628.0,36916,2010-12-04,1.0,,,2010-12-18 00:00:00,14,0,Docente,Otra Área,Aeronaves / Astilleros,,Media Jornada,,,,,"Currículum Vitae según formato UBB, disponible en página web: www.ubiobio.cl
Entrega de antecedentes: Universidad del Bio-Bio, Sede Concepción, Oficina de Partes, Av. Andrés Bello s/n, Casilla 447, Chillán.
Universidad del Bío-Bío, Sede Concepción, Oficina de Partes, Av., Collao 1202, Casilla 5-C, Concepción.
La información sobre requisitos y antecedentes a considerar en los respectivos concursos, se encuentra disponible en el sitio web:
Contacto: amolinac@ubiobio.cl ; fono: 41 2731404 / 412731405 ; fax: 41 2731038.

Aviso publicado en Cuerpo E, página 23.

• Título Profesional de Arquitecto (a).
• Grado académico de Doctor (a) o Magíster.
• Especialización en área Estructuras.
• Haber desarrollado actividades docentes y de investigación en el área.
• Experiencia profesional de a lo menos 5 años.",[Arquitectura] - ,Desactivo,Gratuito,,,,Matched (3),1,0,0,0,"[2002, 2054, 2187, 2189, 2190, 2194, 2272, 2319, 2352, 2426, 2427, 2428, 2429, 2430, 2431, 2434, 2527, 2528, 2529, 2530, 2559, 2611, 2612, 2717, 2829, 2875, 2915, 2916, 2918, 2919, 2920, 2921, 2922, 2923, 2924, 2955, 2956, 2957, 3043, 3045, 3046, 3047, 3050, 3051, 3056, 3058, 3158, 3159, 3160, 3161, 3260, 3300, 3301, 3303, 3358, 3359, 3360, 3485, 3486, 3487, 3488, 3489, 3607, 3650, 3750, 3751, 3752, 3753, 3754, 3857, 3862, 3945, 3946, 3948, 3949, 4043, 4044, 4045, 4046, 4047, 4077, 4087, 4088, 4180, 4294, 4314, 4383, 4429, 4430, 4480, 4482, 4483, 4553, 4573, 4574, 4667, 4668, 4669, 4670, 4671, 4672, 4673, 4674, 4675, 4676, 4677, 4678, 4745, 4810, 4811, 4812, 4813, 4814, 4984, 4985, 4986, 4987, 4988, 4989, 4990, 4991, 4992, 4993, 4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004, 5005, 5006, 5007, 5008, 5010, 5011, 5012, 5013, 5014, 5100, 5101, 5102, 5116, 5172, 5173, 5249, 5283, 5284]"
5010,727630.0,36916,2010-12-04,3.0,,,2010-12-18 00:00:00,14,0,Docente,Otra Área,Aeronaves / Astilleros,,Media Jornada,,,,,"Currículum Vitae según formato UBB, disponible en página web: www.ubiobio.cl
Entrega de antecedentes: Universidad del Bio-Bio, Sede Concepción, Oficina de Partes, Av. Andrés Bello s/n, Casilla 447, Chillán.
Universidad del Bío-Bío, Sede Concepción, Oficina de Partes, Av., Collao 1202, Casilla 5-C, Concepción.
La información sobre requisitos y antecedentes a considerar en los respectivos concursos, se encuentra disponible en el sitio web:
Contacto: rlira@ubiobio.cl ; o maraya@ubiobio.cl fax: 41 2731038.

Aviso publicado en Cuerpo E, página 23.

• Título de Arquitecto(a).
• Grado de Magíster y de preferencia de Doctor (a).
• Experiencia en docencia y/o investigación en los temas de Diseño y Planificación Urbana.
• Experiencia en programas de extensión y asistencia técnica.",[Arquitectura] - ,Desactivo,Gratuito,,,,Matched (3),1,0,0,0,"[2002, 2054, 2187, 2189, 2190, 2194, 2272, 2319, 2352, 2426, 2427, 2428, 2429, 2430, 2431, 2434, 2527, 2528, 2529, 2530, 2559, 2611, 2612, 2717, 2829, 2875, 2915, 2916, 2918, 2919, 2920, 2921, 2922, 2923, 2924, 2955, 2956, 2957, 3043, 3045, 3046, 3047, 3050, 3051, 3056, 3058, 3158, 3159, 3160, 3161, 3260, 3300, 3301, 3303, 3358, 3359, 3360, 3485, 3486, 3487, 3488, 3489, 3607, 3650, 3750, 3751, 3752, 3753, 3754, 3857, 3862, 3945, 3946, 3948, 3949, 4043, 4044, 4045, 4046, 4047, 4077, 4087, 4088, 4180, 4294, 4314, 4383, 4429, 4430, 4480, 4482, 4483, 4553, 4573, 4574, 4667, 4668, 4669, 4670, 4671, 4672, 4673, 4674, 4675, 4676, 4677, 4678, 4745, 4810, 4811, 4812, 4813, 4814, 4984, 4985, 4986, 4987, 4988, 4989, 4990, 4991, 4992, 4993, 4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004, 5005, 5006, 5007, 5008, 5009, 5011, 5012, 5013, 5014, 5100, 5101, 5102, 5116, 5172, 5173, 5249, 5283, 5284]"
5011,727632.0,36916,2010-12-04,1.0,,,2010-12-18 00:00:00,14,0,Docente,Otra Área,Aeronaves / Astilleros,,Jornada Completa,,,,,"Currículum Vitae según formato UBB, disponible en página web: www.ubiobio.cl
Entrega de antecedentes: Universidad del Bio-Bio, Sede Concepción, Oficina de Partes, Av. Andrés Bello s/n, Casilla 447, Chillán.
Universidad del Bío-Bío, Sede Concepción, Oficina de Partes, Av., Collao 1202, Casilla 5-C, Concepción.
La información sobre requisitos y antecedentes a considerar en los respectivos concursos, se encuentra disponible en el sitio web:
Contacto: jimnaal@ubiobio.cl ; fono: 41 2731460 / 41 2731461.

Aviso publicado en Cuerpo E, página 23.

• Licenciatura de Diseño y título profesional de Diseñador (a) industrial, con grado de magíster y/o Doctor (o) en áreas del Diseño.",[Diseño] - ,Desactivo,Gratuito,,,,Matched (3),1,0,0,0,"[2002, 2054, 2187, 2189, 2190, 2194, 2272, 2319, 2352, 2426, 2427, 2428, 2429, 2430, 2431, 2434, 2527, 2528, 2529, 2530, 2559, 2611, 2612, 2717, 2829, 2875, 2915, 2916, 2918, 2919, 2920, 2921, 2922, 2923, 2924, 2955, 2956, 2957, 3043, 3045, 3046, 3047, 3050, 3051, 3056, 3058, 3158, 3159, 3160, 3161, 3260, 3300, 3301, 3303, 3358, 3359, 3360, 3485, 3486, 3487, 3488, 3489, 3607, 3650, 3750, 3751, 3752, 3753, 3754, 3857, 3862, 3945, 3946, 3948, 3949, 4043, 4044, 4045, 4046, 4047, 4077, 4087, 4088, 4180, 4294, 4314, 4383, 4429, 4430, 4480, 4482, 4483, 4553, 4573, 4574, 4667, 4668, 4669, 4670, 4671, 4672, 4673, 4674, 4675, 4676, 4677, 4678, 4745, 4810, 4811, 4812, 4813, 4814, 4984, 4985, 4986, 4987, 4988, 4989, 4990, 4991, 4992, 4993, 4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004, 5005, 5006, 5007, 5008, 5009, 5010, 5012, 5013, 5014, 5100, 5101, 5102, 5116, 5172, 5173, 5249, 5283, 5284]"
5012,727633.0,36916,2010-12-04,3.0,,,2010-12-18 00:00:00,14,0,Docente,Otra Área,Aeronaves / Astilleros,,Media Jornada,,,,,"Currículum Vitae según formato UBB, disponible en página web: www.ubiobio.cl
Entrega de antecedentes: Universidad del Bio-Bio, Sede Concepción, Oficina de Partes, Av. Andrés Bello s/n, Casilla 447, Chillán.
Universidad del Bío-Bío, Sede Concepción, Oficina de Partes, Av., Collao 1202, Casilla 5-C, Concepción.
La información sobre requisitos y antecedentes a considerar en los respectivos concursos, se encuentra disponible en el sitio web:
Contacto: hcaceres@ubiobio.cl ; fono: 42 253059.

Aviso publicado en Cuerpo E, página 23.

• Título profesional universitario d Diseñador(a) Gráfico.
• Grado Académico de Doctor(a) o Magíster.
• Acreditar actividad profesional y docente en el área proyectual de diseño.",[Diseño Gráfico] - ,Desactivo,Gratuito,,,,Matched (3),1,0,0,0,"[2002, 2054, 2187, 2189, 2190, 2194, 2272, 2319, 2352, 2426, 2427, 2428, 2429, 2430, 2431, 2434, 2527, 2528, 2529, 2530, 2559, 2611, 2612, 2717, 2829, 2875, 2915, 2916, 2918, 2919, 2920, 2921, 2922, 2923, 2924, 2955, 2956, 2957, 3043, 3045, 3046, 3047, 3050, 3051, 3056, 3058, 3158, 3159, 3160, 3161, 3260, 3300, 3301, 3303, 3358, 3359, 3360, 3485, 3486, 3487, 3488, 3489, 3607, 3650, 3750, 3751, 3752, 3753, 3754, 3857, 3862, 3945, 3946, 3948, 3949, 4043, 4044, 4045, 4046, 4047, 4077, 4087, 4088, 4180, 4294, 4314, 4383, 4429, 4430, 4480, 4482, 4483, 4553, 4573, 4574, 4667, 4668, 4669, 4670, 4671, 4672, 4673, 4674, 4675, 4676, 4677, 4678, 4745, 4810, 4811, 4812, 4813, 4814, 4984, 4985, 4986, 4987, 4988, 4989, 4990, 4991, 4992, 4993, 4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004, 5005, 5006, 5007, 5008, 5009, 5010, 5011, 5013, 5014, 5100, 5101, 5102, 5116, 5172, 5173, 5249, 5283, 5284]"
5013,727638.0,36916,2010-12-04,1.0,,,2010-12-18 00:00:00,14,0,Docente,Otra Área,Aeronaves / Astilleros,,Media Jornada,,,,,"Currículum Vitae según formato UBB, disponible en página web: www.ubiobio.cl
Entrega de antecedentes: Universidad del Bio-Bio, Sede Concepción, Oficina de Partes, Av. Andrés Bello s/n, Casilla 447, Chillán.
Universidad del Bío-Bío, Sede Concepción, Oficina de Partes, Av., Collao 1202, Casilla 5-C, Concepción.
La información sobre requisitos y antecedentes a considerar en los respectivos concursos, se encuentra disponible en el sitio web:
Contacto: Gonzalo Cerda Brintrup, Director Departamento de Diseño y Teoría de la Arquitectura, gcerda@ubiobio.cl ; fono: 41 2731409.

Aviso publicado en Cuerpo E, página 23.

• Título de Arquitecto(a).
• Grado académico de Doctor(a) o Magíster.
• Haber desarrollado actividades docentes en el área Taller de Diseño de Arquitectura en pregado, mínima 5 años.
• Experiencia en administración académica.
• Cursos de capacitación en el área pedagógica.",[Arquitectura] - ,Desactivo,Gratuito,,,,Matched (3),1,0,0,0,"[2002, 2054, 2187, 2189, 2190, 2194, 2272, 2319, 2352, 2426, 2427, 2428, 2429, 2430, 2431, 2434, 2527, 2528, 2529, 2530, 2559, 2611, 2612, 2717, 2829, 2875, 2915, 2916, 2918, 2919, 2920, 2921, 2922, 2923, 2924, 2955, 2956, 2957, 3043, 3045, 3046, 3047, 3050, 3051, 3056, 3058, 3158, 3159, 3160, 3161, 3260, 3300, 3301, 3303, 3358, 3359, 3360, 3485, 3486, 3487, 3488, 3489, 3607, 3650, 3750, 3751, 3752, 3753, 3754, 3857, 3862, 3945, 3946, 3948, 3949, 4043, 4044, 4045, 4046, 4047, 4077, 4087, 4088, 4180, 4294, 4314, 4383, 4429, 4430, 4480, 4482, 4483, 4553, 4573, 4574, 4667, 4668, 4669, 4670, 4671, 4672, 4673, 4674, 4675, 4676, 4677, 4678, 4745, 4810, 4811, 4812, 4813, 4814, 4984, 4985, 4986, 4987, 4988, 4989, 4990, 4991, 4992, 4993, 4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004, 5005, 5006, 5007, 5008, 5009, 5010, 5011, 5012, 5014, 5100, 5101, 5102, 5116, 5172, 5173, 5249, 5283, 5284]"
5014,727639.0,36916,2010-12-04,1.0,,,2010-12-18 00:00:00,14,0,Docente,Otra Área,Aeronaves / Astilleros,,Media Jornada,,,,,"Currículum Vitae según formato UBB, disponible en página web: www.ubiobio.cl
Entrega de antecedentes: Universidad del Bio-Bio, Sede Concepción, Oficina de Partes, Av. Andrés Bello s/n, Casilla 447, Chillán.
Universidad del Bío-Bío, Sede Concepción, Oficina de Partes, Av., Collao 1202, Casilla 5-C, Concepción.
La información sobre requisitos y antecedentes a considerar en los respectivos concursos, se encuentra disponible en el sitio web:
Contacto: Gonzalo Cerda Brintrup, Director Departamento de Diseño y Teoría de la Arquitectura, cogutier@ubiobio.cl ; fono: 41 2731273 ; fax: 041 2731559.

Aviso publicado en Cuerpo E, página 23.

• Título de Ingeniero (a) Civil en Computación y/o Informática.
• Grado de Doctor(a) o Magíster en Ciencias de la Computación o Informática.
• Areas de desarrollo: redes y Seguridad, Ciencias de la Computación y/o Gestión Informática.
• Publicaciones, deseable internacionales e indexadas,
• Dominio del idioma Inglés.",[Ingeniería] - ,Desactivo,Gratuito,,,,Matched (3),1,0,0,0,"[2002, 2054, 2187, 2189, 2190, 2194, 2272, 2319, 2352, 2426, 2427, 2428, 2429, 2430, 2431, 2434, 2527, 2528, 2529, 2530, 2559, 2611, 2612, 2717, 2829, 2875, 2915, 2916, 2918, 2919, 2920, 2921, 2922, 2923, 2924, 2955, 2956, 2957, 3043, 3045, 3046, 3047, 3050, 3051, 3056, 3058, 3158, 3159, 3160, 3161, 3260, 3300, 3301, 3303, 3358, 3359, 3360, 3485, 3486, 3487, 3488, 3489, 3607, 3650, 3750, 3751, 3752, 3753, 3754, 3857, 3862, 3945, 3946, 3948, 3949, 4043, 4044, 4045, 4046, 4047, 4077, 4087, 4088, 4180, 4294, 4314, 4383, 4429, 4430, 4480, 4482, 4483, 4553, 4573, 4574, 4667, 4668, 4669, 4670, 4671, 4672, 4673, 4674, 4675, 4676, 4677, 4678, 4745, 4810, 4811, 4812, 4813, 4814, 4984, 4985, 4986, 4987, 4988, 4989, 4990, 4991, 4992, 4993, 4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004, 5005, 5006, 5007, 5008, 5009, 5010, 5011, 5012, 5013, 5100, 5101, 5102, 5116, 5172, 5173, 5249, 5283, 5284]"
5020,727916.0,1472,2010-12-06,1.0,0.0,2.0,2011-01-05 00:00:00,30,0,Administrativo de Remuneraciones,Recursos Humanos,Consumo masivo,"Importante Empresa Multinacional requiere contratar a administrativo con experiencia en el área de remuneraciones para brindar atención a importante cliente vía telefónia, resolviendo las dudas de sus trabajadores en lo que respecta a contratos, remuneraciones, finiquitos, entre otros.

Requisitos:

- Formación académica en el área: administración de empresas ó contabilidad (técnica ó de colegio).
- Experiencia de al menos un año en el área de remuneraciones.
- Capacidad para trabajar bajo presión y buen manejo de clientes conflictivos.

Buscamos una persona con potencial para desarrollarse en la empresa, con motivación por hacer carrera en el área de recursos humanos.",Jornada Completa,Indefinido,Valparaíso,Media,Graduado," Formación académica en el área: administración de empresas ó contabilidad (técnica ó de colegio).
- Experiencia de al menos un año en el área de remuneraciones.
- Capacidad para trabajar bajo presión y buen manejo de clientes conflictivos.
",,Desactivo,Pagado,Nivel usuario,,1.0,Matched (3),1,0,0,0,"[5064, 5106]"
5022,728059.0,597670,2010-12-06,1.0,0.0,2.0,2011-03-06 00:00:00,90,0,Administrador Windows ,Informática,Siderurgia,"Se requiere profesional Ingeniero Informático con a lo menos 2 años de experiencia. Dominio Sistema Operativo Windows 2008 y 2003Server.  Experiencia Manejo de ambiente web: setup, monitoreo e instalación de aplicaciones.  Dominio Experto de Internet Information Services. Dominio Experto de MS.NET Framework v1.0, 1.1, 2.0 y 3.5 (configuración y mantenimiento). Uso de herramientas: Escritorio remoto, TOAD. Personalidad: Metódico, ordenado, paciente. Capacidad de trabajo bajo presión. Experiencia con BD Oracle, conocimiento intermedio de SQL para revisar querys y tareas específicas en BD (con herramienta TOAD). Interesados enviar CV con pretensiones de renta a consultores@tpeople.cl, señalando en asunto “ADMINISTRADOR WINDOW”",Jornada Completa,3-6 meses - contrato dierecto cliente,Santiago,Universitaria,Graduado,"Sistema Operativo Windows 2008 y 2003Server.
Experiencia Manejo de ambiente web: setup, monitoreo e instalación de aplicaciones.
Experto de Internet Information Services. MS.NET Framework v1.0, 1.1, 2.0 y 3.5 (configuración y mantenimiento). ",,Desactivo,Pagado,Nivel profesional,,0.0,Matched (3),0,1,0,0,"[4917, 4936]"
5025,728162.0,1472,2010-12-06,8.0,0.0,0.0,2011-03-06 00:00:00,90,0,Operador / Comercial /Ventas,Recursos Humanos,Educación / Capacitación,"Importante Cadena de Supermercados en expansión requiere contratar los mejores OPERARIOS para las distintas secciones del supermercado para desempeñarse a tiempo completo en sucursales ubicadas en Peñalolen, Las Condes, Maipú, Estación Central, El bosque.

Se requieren personas con experiencia comprobable, alto desempeño bajo presión, ganas de trabajar y disponibilidad inmediata.

Se ofrece contrato a plazo inicial, sueldo acorde a mercado, pertenecer a una Empresa Importante en el rubro Retail y atractivos beneficios.",Jornada Completa,Plazo fijo,Isla de Maipo,Media,Graduado,"Estudios(Titulado), Sin experiencia",,Desactivo,Pagado,Ninguno,,0.0,Matched (3),1,0,0,0,[5027]
5026,728171.0,1472,2010-12-06,30.0,1.0,1.0,2011-03-06 00:00:00,90,0,Operadores y Cajeros Supermercado Peñaflor,Recursos Humanos,Educación / Capacitación,"Importante Cadena de Supermercados en expansión requiere contratar los mejores OPERARIOS para las distintas secciones del supermercado para desempeñarse a tiempo completo en sucursales ubicadas en Peñaflor

Se requieren personas con experiencia comprobable, alto desempeño bajo presión, ganas de trabajar y disponibilidad inmediata.

Se ofrece contrato a plazo inicial, sueldo acorde a mercado, pertenecer a una Empresa Importante en el rubro Retail y atractivos beneficios.",Jornada Completa,Plazo fijo,Peñaflor,Media,Graduado,"Estudios(Titulado) , 1 Años de experiencia mínima",,Desactivo,Pagado,Ninguno,,0.0,Matched (3),1,0,0,0,[5029]
5027,728217.0,1472,2010-12-06,50.0,0.0,1.0,2011-03-06 00:00:00,90,0,"Operador Supermercado Full Time Peñalolen, las Condes,Estación Central,el Bosque",Recursos Humanos,Educación / Capacitación,"Importante Cadena de Supermercados en expansión requiere contratar los mejores OPERARIOS para las distintas secciones del supermercado para desempeñarse a tiempo completo en sucursales ubicadas en Peñalolen, Las Condes, Maipú, Estación Central, El Bosque.

Se requieren personas con experiencia comprobable, alto desempeño bajo presión, ganas de trabajar y disponibilidad inmediata.

Se ofrece contrato a plazo inicial, sueldo acorde a mercado, pertenecer a una Empresa Importante en el rubro Retail y atractivos beneficios.",Jornada Completa,Plazo fijo,Región Metropolitana,Media,Graduado,"Estudios(Egresado) , 1 Años de experiencia mínima",,Desactivo,Pagado,Ninguno,,0.0,Matched (3),1,0,0,0,[5025]
5029,728233.0,1472,2010-12-06,10.0,0.0,0.0,2011-03-06 00:00:00,90,0,"Operadores Supermercado 20 y 30 Horas Peñaflor, Isla de Maipo.",Recursos Humanos,Educación / Capacitación,"Importante Cadena de Supermercados en expansión requiere contratar los mejores OPERARIOS para las distintas secciones del supermercado para desempeñarse a tiempo completo en sucursales ubicadas en Peñaflor e Isla de Maipo

Se requieren personas con experiencia comprobable, alto desempeño bajo presión, ganas de trabajar y disponibilidad inmediata.

Se ofrece contrato a plazo inicial, sueldo acorde a mercado, pertenecer a una Empresa Importante en el rubro Retail y atractivos beneficios",Part Time,Plazo fijo,Peñaflor o Isla de Maipo,Media,Graduado,"Estudios(Titulado), Sin experiencia",,Desactivo,Pagado,Ninguno,,0.0,Matched (3),1,0,0,0,"[5026, 5207]"
5032,728438.0,627830,2010-12-14,2.0,1.0,0.0,2011-02-12 00:00:00,60,1,"Vendedor de Tienda 2 vacantes, Turno Fijo tarde, La Dehesa",Servicios,Energía / Electricidad / Electrónica,"Vendedor de Tienda Turno fijo de Tarde(Multifuncional)                

Descripción de las tareas 
? Ventas de Producto: Promociones y Servicios de nuestro local.
? Limpieza de la tienda: El vendedor de tienda debe preocuparse  de mantener todas las instalaciones de la tienda ordenadas y limpias durante todo el día, (son responsabilidades del operador entre otros; pisos, baños, maquinas, vidrios, góndolas, etc.)
? Reposición de Mercadería: El vendedor de tienda debe preocuparse de reponer las mercaderías en góndolas dejándolas siempre llenas, ordenadas y limpias, facilitándole al cliente la elección del producto.
? Cocinar en Fast Food: El vendedor de tienda tiene la responsabilidad de la elaboración y procesamiento de muchos de los productos que se venden en el local, como por Ej: sándwich  pollo, café, hot-dogs  etc.
? Atender Publico; Siempre con una sonrisa, con buena disposición y ser amable.
? Operar la Caja: Rendir los valores al termino de turno.
? Recibir los productos de mercaderías: El vendedor de tienda debe preocuparse de revisar los productos que llegan, cuando la supervisión lo requiera.

Remuneración  

Petrobras Chile Red Ltda., le ofrece a usted:

? Estabilidad (contrato temporal, el cual puede pasar a ser indefinido con buen desempeño en el trabajo)
? Cumplimientos de leyes laborales:
? 45 horas semanales 
? 12 horas de descanso entre turno y turno 
? 2 Domingos  libres al mes 
? Máximo de 2 horas  extra al día ( siempre que sea requerido por el Gerente de Servicentro, producto de emergencia) 
? El Sueldo corresponde a $200.500.- líquidos ($249.500.- bruto) más bono colación.
? Seguro de vida. 

Jornada

? El Trabajo se realizará en turnos fijo de noche, cada uno es entre 7 y 10 horas.

Solo ejemplo


? 14:00 a 21:30( Turno Tarde)


Uniformes 

? Este será entregado por la empresa sin costo alguno para usted. 

Proceso De Selección

? Aprobar el proceso de selección, la entrevista grupal o individual en Petr",Por Turnos,Contrato Temporal por 3 meses luego puede ser indefinido,José Alcalde Délano,Media,Egresado,"Preferible habilidades en atención a cliente.
Referencias comprobables de trabajos anteriores.
",,Desactivo,Pagado,Ninguno,,200500.0,Matched (3),1,0,0,0,"[1780, 1843, 1917, 1918, 2132, 2256, 2257, 2365, 2366, 2370, 2505, 2568, 2688, 2711, 2716, 2775, 2804, 2835, 2859, 2861, 2896, 2976, 2978, 2982, 3085, 3086, 3088, 3089, 3109, 3253, 3274, 3333, 3583, 3655, 3728, 3779, 3846, 3876, 3922, 3929, 3930, 4000, 4018, 4073, 4076, 4115, 4209, 4301, 4302, 4303, 4428, 4497, 4701, 4703, 4773, 4774, 4794, 4800, 4801, 4856, 4862, 4863, 4975, 4977, 5033, 5057, 5209, 5255, 5256, 5257, 5258]"
